ANLN_ENSG00000011426.11	ENO1_ENSG00000074800.16	CDKN3_ENSG00000100526.20	PGK1_ENSG00000102144.15	CA9_ENSG00000107159.13	TPI1_ENSG00000111669.15	VEGFA_ENSG00000112715.25	SDC1_ENSG00000115884.11	SLC2A1_ENSG00000117394.24	P4HA1_ENSG00000122884.12	GNAI1_ENSG00000127955.17	KRT17_ENSG00000128422.17	LDHA_ENSG00000134333.14	ALDOA_ENSG00000149925.22	SLC16A1_ENSG00000155380.12	DCBLD1_ENSG00000164465.19	ANGPTL4_ENSG00000167772.12	FAM83B_ENSG00000168143.9	BNC1_ENSG00000169594.13	PGAM1_ENSG00000171314.9	FOSL1_ENSG00000175592.9	COL4A6_ENSG00000197565.16	KCTD11_ENSG00000213859.7	file_id
4.5229	464.8612	3.59	154.7534	0.0745	560.8645	15.3768	739.1385	46.9768	15.4723	2.4702	3321.4043	495.6006	4.4443	41.1787	2.3433	39.4946	12.9231	25.026	42.8246	359.3073	0.7316	25.5679	abbfd050-61b3-4138-94d2-19a11fe55407
135.8159	2603.2478	62.8233	329.249	0.881	1424.0741	20.2764	415.8528	107.1526	98.3251	8.1644	2824.4086	863.3666	10.9457	205.2804	20.7153	76.5832	9.2269	52.4309	180.4116	810.99	25.9788	45.7015	0a72a23d-0e31-4060-8a99-c5da7e11c5ef
8.5569	758.1978	4.4568	205.9228	2.1275	481.8553	40.3389	921.5708	451.202	51.3569	3.7646	1389.3276	241.6326	11.8081	10.5105	4.8474	61.4721	14.645	12.1481	54.0201	71.2929	1.6536	105.213	ac1b4443-36d4-4cb0-8297-6edae4520c9d
51.6032	1356.8621	15.8964	246.1983	21.4549	1329.4568	74.2806	1135.0015	478.0255	70.4372	1.3277	2403.5764	347.3553	11.7856	151.4028	9.5138	20.6044	21.4658	9.1797	88.4266	108.9818	60.3577	57.7172	0f568886-7033-4eee-98b2-beaea3819bac
130.2385	2851.0957	59.6995	558.2142	191.9049	1026.5766	33.8508	1095.2094	682.4057	89.9515	15.5684	8091.4092	1182.2514	8.9139	320.1495	44.1008	161.0052	65.492	276.9563	170.3649	196.2829	32.4333	40.9401	09e82288-aaa9-43c7-81ec-d1f98e18a798
29.4585	2026.0634	34.4362	542.5285	48.5159	586.052	47.8514	1079.1634	501.1972	39.1961	12.3186	2009.1739	301.2047	9.1617	66.4165	16.4422	65.311	34.1593	137.7133	110.3538	60.0243	1.5315	49.3679	78107a9d-4eea-4cc6-9aef-1915f35acf75
120.6753	1579.314	14.1435	316.7466	5.2578	2815.2589	33.9222	1693.2148	681.6506	67.9697	3.7319	5427.653	473.6103	12.0061	111.1286	17.1143	27.0837	38.7588	95.0706	70.5235	43.4038	22.2833	22.2557	5dad89d3-a15a-4dcd-9b91-77f824f343bf
68.5141	926.0456	27.4568	560.759	101.5266	1118.2461	89.9249	1340.6019	784.322	109.1783	6.4453	2700.5742	702.7319	19.3076	91.7548	12.8521	27.697	28.1727	108.4749	73.5741	21.1259	2.795	43.4132	7e910e81-71a8-4120-993e-746d29902026
10.2495	1188.3597	11.9737	247.5983	30.4859	596.4591	18.9327	629.5153	197.5481	43.6668	2.5564	1159.1063	382.2221	10.4764	41.7388	5.892	79.1498	3.1262	18.2994	60.5604	13.257	0.0749	29.002	6c93913f-c670-4a58-acdc-91166f249eef
58.667	3594.56	58.6757	1847.6199	200.1674	1847.9957	66.2049	838.5874	322.2629	116.3832	6.5622	8221.3535	984.4597	9.9085	63.1567	7.5673	72.2231	22.0113	68.911	177.5572	58.3983	0.6384	58.169	fcc92fb1-5ea5-4a09-b529-af4c06e78dc9
20.1806	2174.1572	58.8295	254.803	13.7171	1074.8195	12.5355	674.0007	281.1318	40.0686	2.8162	5744.2613	489.8845	1.6163	13.3288	2.808	205.2527	1.6688	4.5338	31.2995	11.4367	0.0627	54.7294	0d725edc-1e72-4b71-8bfa-9d844f6447a5
90.7152	2037.3539	45.5298	402.6873	75.7458	850.6854	38.789	1190.6572	825.4035	58.7286	7.5128	1611.0255	439.9303	7.7683	82.3128	11.5218	73.4758	43.6126	116.8032	102.6283	21.9594	0.9172	50.5623	6a74413d-938b-492c-94ac-d5113d255240
17.1494	925.2847	7.1476	298.5324	5.145	615.2352	12.6076	843.7698	419.6761	31.4522	10.5248	9899.8922	530.2173	8.6241	106.0198	11.8188	18.212	40.9832	82.0748	134.0215	86.1747	4.8715	94.9156	5fb5f7ac-6241-4c3d-8350-b18f28c317c5
54.0589	1965.6873	15.5695	250.7142	10.4733	392.3027	25.6051	1489.7922	259.8548	41.2309	20.5866	1160.7777	352.2817	3.9353	92.3342	14.7372	15.0415	37.9733	42.6088	101.7673	17.8496	0.3104	21.5358	a7f51de2-26ec-4719-89b8-161c9d1f0790
32.407	815.2416	25.3089	481.7666	0.9527	1525.4897	44.6547	1115.2677	1183.8463	41.2728	9.5595	15036.4577	472.0893	13.7892	125.443	26.4637	35.3003	61.4732	94.6391	196.2096	667.7393	2.0245	181.6102	19993db1-8cd3-4095-80fb-5e0c7c8d14d3
77.9312	2471.2972	106.0925	372.444	38.8519	1622.6941	22.1961	402.855	127.7983	61.1839	2.8697	14396.1363	1009.6801	4.0628	101.8483	27.6672	27.0473	5.831	42.4174	119.3638	407.5945	10.2341	87.7018	c2d0bb8c-05d3-4eb9-9782-aaf4f9e91353
54.1435	1049.4294	29.866	433.4402	24.9767	999.2051	18.1979	1330.8594	350.3888	90.6749	6.4884	5223.1776	694.9489	10.0156	94.6345	19.8459	42.7997	22.3266	55.6661	187.7815	102.8165	10.7715	56.2945	50fd12e8-71e9-40e9-8752-33cc2b537000
1.3241	662.5829	3.0156	95.294	0.1812	631.0481	3.8467	352.8808	22.7121	8.9032	1.0419	739.9588	127.5549	2.8349	8.027	1.2286	86.7732	1.8784	4.8162	28.71	22.2374	0.259	37.4742	90e2ec57-78b3-4aa3-9613-2be94e2bf716
15.7168	1439.5278	14.6361	619.5121	43.2698	1022.8217	31.3432	1243.5102	778.8054	76.9025	12.8085	17392.8558	901.7776	6.7312	185.2273	27.0173	26.7347	40.8336	70.3109	173.0483	111.8723	4.4329	60.9847	130c3d03-9b15-4577-bff2-f9e3cf8cda29
127.1157	1289.4096	41.8895	510.9903	43.2118	1095.9958	12.6721	1101.4634	954.1261	65.7776	11.5089	11563.3388	920.5639	11.4235	223.3987	58.3461	31.5309	78.0268	161.1856	196.6719	144.5968	32.2913	74.1267	2f31d626-547f-4163-a934-4550c7302dc5
50.1797	1123.0359	23.5483	386.2751	24.1985	855.7221	22.2842	1046.2081	477.6465	63.6565	10.3286	10176.3124	599.5673	7.8502	99.5917	37.6998	26.6742	25.026	99.9128	137.8475	62.6258	0.9464	58.3865	bfc9aff7-93e2-4331-9722-764f599e9409
20.4935	913.0971	9.5245	263.5784	0.8893	660.5745	8.2162	1540.0428	271.4606	16.9612	3.5568	1111.9342	268.2194	11.0867	21.4076	4.1582	52.3966	20.5531	26.1505	99.6021	145.7185	0.6427	104.3898	92a38dab-98c2-4396-8111-cedc12b9b598
110.2672	1337.0353	68.4652	761.7248	37.7935	1146.3079	24.6657	1480.3825	425.4846	79.6862	10.2126	6273.8675	626.689	8.6995	80.2889	12.4301	20.3635	46.6738	89.1185	138.5369	46.1775	9.88	46.4259	5ed98c17-8df8-48b3-a6f9-3d5c33119e26
15.5404	793.0729	8.5476	253.5281	2.4636	528.2122	3.8431	726.6327	261.3492	19.1788	4.8915	4104.4731	322.7525	6.3535	67.0833	11.0752	22.8391	42.5076	39.6346	109.3938	30.3597	8.6288	37.0106	3b799ba8-b92c-4569-ae57-08bda7449f25
61.6291	2333.8203	65.4727	701.1339	120.8353	1662.2906	48.0194	814.2373	279.2506	112.1017	10.4714	6299.8985	1353.0957	13.6641	174.4887	57.4367	679.4059	20.2774	166.1567	181.1961	163.0696	10.3711	51.5224	38f3f620-6776-4d79-ba15-f562e6f30277
82.8339	1909.0021	65.3894	529.5988	167.2069	1240.4867	16.704	771.4821	640.7001	48.1704	8.0798	1043.994	1445.5978	7.3257	188.8553	10.0024	31.7097	30.6993	97.7363	112.7821	87.9068	59.9501	71.169	d10f39f7-70e3-442d-bac2-0d8900f03dee
35.0191	2032.9226	36.4746	401.2716	24.9538	1401.2033	4.3606	487.599	56.2885	39.1184	2.1228	10502.5088	676.8796	4.7032	56.9176	8.676	32.3695	2.0507	20.0066	113.2245	85.3111	5.4664	19.5608	0401cfb1-2922-40fb-bb2c-f5c6966dbe49
40.2206	1514.9629	21.7329	449.0585	8.9778	797.6673	25.177	1433.3499	975.1478	60.7344	9.9592	4209.391	795.906	10.0228	173.2626	63.1966	111.5488	42.191	130.3578	184.2048	144.9301	30.9901	196.6738	2c2078a4-b77d-4cb7-ab07-bacf57cdec28
62.7776	1135.1466	36.7723	249.5952	5.7836	1060.2023	37.5822	1013.6929	659.4628	40.6111	9.1728	1549.5316	219.5555	5.1037	172.5991	12.2919	14.7213	65.1962	100.4142	96.9591	330.1165	39.3804	73.8271	8092885a-cc9c-481d-a726-89ca9f112f5c
107.2968	1892.3804	36.7986	427.5377	199.7847	1308.988	9.7855	1023.1407	155.3549	101.7112	6.7734	6549.4891	1076.2102	6.7597	125.1177	29.4726	108.8455	33.5278	153.92	173.9071	93.4436	28.3978	61.9337	4b2bbd5e-3d02-445e-904f-6d69d43816af
22.7724	1497.7414	14.1196	286.4446	16.9568	628.1513	32.5614	1414.0566	489.2665	29.0894	11.0223	16317.1907	1021.6946	6.2671	129.5827	27.1254	56.6407	68.878	97.3391	125.8296	122.0019	13.1844	141.6482	a22b70b1-3c74-43d9-9786-07d254605fb0
38.2159	1639.0113	56.3182	414.1784	225.3304	1623.8908	60.1544	1696.6333	959.6573	80.2539	7.9167	7126.5467	673.3872	2.6836	195.3122	4.3944	72.3179	8.2283	79.2445	78.5582	91.7165	10.0097	43.3766	db7c3ee7-60dc-4730-b426-b733c6a41ada
18.8835	1635.6985	38.0726	330.2717	66.6704	897.6568	20.6944	1070.4825	199.1882	36.0175	9.1485	14681.8887	747.202	11.9879	77.8951	30.6328	79.8288	16.6695	59.6779	115.9435	381.6363	8.7272	28.5332	36967820-2fb2-41f5-9fa8-b2021d09e0ad
32.8465	1137.6663	11.4987	452.6543	33.4707	1027.3214	33.5407	1306.925	521.4521	212.5014	5.5169	7397.4261	550.1878	6.6021	58.038	56.6712	36.9386	36.9599	84.0127	161.7023	36.0125	35.2688	134.3399	b5506833-abd9-4411-b9fd-4516fbc6fafc
26.9849	1266.2021	16.6399	229.0603	0.2179	641.4969	5.4916	1099.0117	95.2798	5.8449	3.9464	295.2159	265.7707	6.5788	19.9542	4.2593	19.7472	18.6118	17.2364	98.1679	43.8731	0.536	35.6429	3f7bd19f-bcfc-4327-a1e2-bc30b4f6e861
123.8918	3773.7495	51.5038	613.4541	68.7258	819.6652	25.5677	984.0714	377.696	83.0178	20.3041	16722.5567	1682.5804	14.4379	117.9228	44.6569	85.159	46.6667	139.3238	117.624	315.5923	28.4176	86.0645	7acd7331-19ee-4160-9bed-f23663032491
167.049	1557.2417	20.7803	536.8239	123.2527	1238.7261	53.5692	1717.6069	576.5035	120.7182	5.1868	1603.9932	1209.1061	6.2569	179.6947	104.567	540.8884	51.5395	233.3819	187.2995	458.2696	34.7867	77.553	839d2ba7-bd97-4f29-b41a-17be274209f3
113.7867	1920.6073	45.6432	315.7153	3.1986	709.1957	40.6613	1053.2162	397.8586	40.3682	4.9706	3025.4184	307.172	6.4152	21.8986	8.414	23.4684	21.3174	20.0844	81.172	47.6992	0.2197	32.0356	0fe556bf-dcc8-4a8c-8b5e-b04d82e6211a
28.7154	1957.8159	17.2311	251.7281	124.835	914.0241	19.8958	679.8754	751.3996	105.9676	5.6591	8577.6565	489.9678	10.4683	83.9857	47.6797	12.6857	36.9853	111.7297	97.8848	65.4145	11.5042	88.6584	88983362-a45a-4eb1-bdd2-e7b2705d9c88
31.2255	1348.8174	23.9084	422.9239	26.8324	930.7118	22.6553	1334.7736	417.9385	42.2125	13.9867	11109.4239	734.9748	7.7949	142.7231	21.601	26.0611	33.2503	119.3729	114.8514	510.1466	20.7059	81.9737	5df6ebd2-2049-436d-b845-86674a084db5
6.1531	531.3129	3.1037	151.4725	0.0496	387.8326	7.4087	490.8478	38.445	23.8346	2.2797	1127.8314	279.8725	6.0569	35.0948	2.5946	17.4852	13.0383	11.4851	49.7326	94.9657	0.923	39.6533	b3631beb-6a25-46c9-a2f0-88e35eb6bc00
54.9729	2105.4213	56.523	443.3321	82.6264	1410.2449	44.8816	1068.6666	478.816	113.478	7.8542	1547.6777	448.3432	7.0592	66.6901	8.6401	60.8397	27.8223	24.3956	91.6803	19.6542	0.1662	52.134	4e136d13-7cef-4b44-aa07-6cd04d8a31f7
48.5383	1393.0309	25.2811	289.2802	4.1586	561.0438	13.8439	1282.4117	264.5972	28.5017	4.8201	3882.6146	435.8981	11.1634	125.2689	16.8698	33.5523	91.5635	53.4229	72.4596	249.4064	5.3209	84.0661	1c360680-f479-4eec-8aa5-0c1a13b75a42
44.6141	1811.0576	23.8288	617.8867	36.634	949.0319	33.5499	1621.0533	478.2718	46.7583	7.4745	22559.7622	799.6379	23.7056	124.5582	22.5601	30.0935	44.7342	73.5624	136.9049	188.2817	24.6684	93.5013	953b89f7-4f4d-4624-9684-d287d490d5b4
14.1459	1499.6637	28.38	533.5991	70.1603	954.6218	125.5706	1003.8668	939.0874	68.4265	6.355	19080.8303	577.5459	26.1767	70.8455	8.6973	63.8918	28.9916	87.1166	114.2565	80.326	13.3655	112.6662	1ea7ed6e-0e4c-440b-b54f-229ada1a69f7
39.4795	1786.9489	34.5363	491.6654	84.2696	1384.8521	17.8188	910.1088	245.3343	88.5661	9.3654	17185.2493	1107.8688	8.5964	106.4576	60.2156	130.866	13.7007	65.6316	148.0737	109.663	21.8261	168.6701	6e51b34e-3765-4dc7-b958-4131d0802810
23.127	1302.7322	20.7637	486.3991	317.3903	1641.1367	50.39	1182.8851	1565.4493	122.4613	18.1303	12660.9229	768.6364	7.0354	144.4673	18.4238	63.9863	37.5215	118.8985	114.3813	182.1688	26.4719	124.4515	97462011-c8af-4335-8886-813b9ba3c697
17.6212	1429.3523	21.5034	299.4415	40.8901	703.7303	47.3267	506.2704	160.5101	110.0363	3.0626	3579.2263	395.4225	5.3963	27.2419	6.4066	83.6342	2.8483	9.1878	38.0305	18.263	16.9342	23.7612	4053afaa-596a-4a22-bf80-d413794d80e1
42.4691	1695.9255	26.8121	550.3612	55.974	869.3141	21.3706	1273.0252	586.3846	89.2556	6.3115	8154.0833	887.8161	10.1053	76.8906	83.1878	102.7143	31.2266	79.129	160.1578	329.9896	0.5618	115.4714	b7139eaf-eac0-4794-aee2-3695a2043bfe
35.3664	1287.1549	39.985	374.0625	16.398	899.8169	52.2753	896.4925	526.9215	87.3099	4.0231	3499.4886	574.5501	3.0546	40.4441	5.8653	24.7462	14.9684	21.3755	59.9636	45.2408	0.1631	33.3341	ee7ba1b6-49e2-4b07-84b4-dfaa95e05074
46.1884	1175.2352	22.8305	801.6586	144.1482	1361.9897	30.5851	837.0276	563.3192	107.5461	9.8474	14916.6669	583.511	11.9595	80.3569	11.4173	20.0684	31.7137	44.5309	86.9622	118.1699	16.2516	46.5663	63cf0b7d-bfdb-4576-8c68-6b815da9835c
8.9884	2085.9336	19.9908	185.1362	492.2154	675.732	12.7965	685.2113	546.2294	36.4058	5.6061	23062.2405	383.2324	2.388	91.1075	5.7951	34.7745	8.8274	36.552	25.854	120.0916	5.6076	34.5868	8b710010-8a49-469f-9b0f-58c79916ae37
87.8101	1902.4779	41.9098	434.6895	60.0629	954.5644	18.1085	694.3023	899.1964	89.9598	5.4327	8133.4053	984.5853	4.9585	188.9784	96.2739	192.2069	30.3596	83.1013	106.6902	66.6183	16.2049	71.0023	61ecc8c9-7809-49aa-9c7a-30b269e71c22
47.2435	1722.4092	22.2172	588.3242	53.5343	1115.2254	64.844	514.97	545.6369	93.3019	6.0575	1483.4202	729.2349	8.4284	46.1337	10.6436	51.598	17.3136	71.8396	61.4291	20.112	0.2313	37.8225	e3961310-002a-45bf-8ffd-088c400545cf
64.3227	2013.9611	41.247	685.0981	76.3977	1284.4655	5.8614	524.4938	207.1792	37.0566	6.9529	7420.7267	901.0034	8.0505	43.0583	90.9182	2.7295	36.7942	80.0089	154.0354	71.2091	16.9964	38.1368	41542898-f98a-4e0f-b4cf-e7153a39acb7
102.2966	2551.1442	65.2048	633.743	181.3698	1625.7098	157.5755	1069.7196	686.0505	115.0568	9.2459	9053.2596	516.3713	9.4157	158.0009	33.0972	73.8794	52.3896	75.9438	108.2323	160.8613	13.7959	56.0893	f6767fe8-f7a4-4993-a785-b0eaefc2f798
76.1186	1107.374	19.3264	312.7259	19.3574	687.7769	36.7948	828.3006	328.9178	41.5405	9.766	3029.4999	392.9933	7.2883	66.0769	13.833	39.1069	39.1525	101.9942	84.2909	185.8321	1.8774	47.5183	b84e7ed5-b84b-4bee-b555-49bd197b9de3
200.6565	2253.1157	51.9865	377.2782	30.0376	1268.2732	23.4823	4025.0409	233.0656	91.2448	8.2429	9759.3171	988.3341	16.4891	119.3964	23.2965	331.5836	24.2714	130.6753	163.3339	204.0146	2.8712	110.9058	5a56089f-5a40-481c-a344-99309cd1d4cd
34.1516	1141.7166	14.9017	341.051	36.7197	629.1667	4.3697	1002.2831	358.8487	59.5128	7.4171	9562.5215	477.7031	8.7841	54.0492	43.6605	17.3689	33.8243	62.6263	114.6504	26.7054	9.565	93.8891	ca7103ce-8d6d-4b6f-8982-c12914fc896e
96.4743	1490.103	30.4518	445.5999	65.5165	739.6062	25.4361	1502.0265	634.4837	56.8107	16.5495	7267.6139	615.6614	6.1697	213.7713	32.1447	43.0431	71.9392	158.1015	89.0873	205.4043	11.0894	67.6399	2d16a5f3-bcc1-4809-9137-9170ddfd8026
18.276	944.7931	7.7424	279.976	0.2887	717.221	17.1517	1020.2189	115.822	18.9275	3.6623	196.5652	445.2637	12.8649	32.6964	4.1948	34.8124	27.4957	30.5531	93.4498	121.0531	0.25	67.6085	8c9dd8be-0b32-4bc9-aa8e-a86fa8712325
304.6309	2108.3556	23.2371	723.9272	64.8755	537.1726	33.8166	914.3781	946.3897	184.0664	23.2696	5145.2541	1170.867	10.8214	329.4866	14.4808	274.7919	40.9508	138.2902	131.3781	113.396	42.1765	198.2148	3ea984a8-8d51-4994-b8c1-e6cf1f92c6fa
56.0848	1607.4686	96.8354	312.0071	3.3636	880.3211	55.8978	1268.6179	460.6891	29.3277	9.5337	15747.6582	154.7374	10.1703	93.2142	8.249	7.1491	115.3427	60.4273	87.4874	101.7115	7.4752	20.5302	f78434bc-dc0a-412b-871d-59b823b686dc
53.6328	2037.3361	53.2468	396.7227	21.0796	451.0045	19.2148	782.8327	769.0891	30.9165	18.544	6595.7469	687.9875	7.3293	144.6016	11.7453	23.681	86.7829	96.8467	56.3803	249.7052	69.6577	58.8403	eb358d94-4cba-4f14-ba44-a8fdaa4140a2
12.4814	1322.1776	11.2728	304.5123	114.5882	872.6273	39.2692	1076.0896	486.4204	32.9445	8.3534	16433.734	1069.9228	4.9748	65.5534	13.045	39.7399	43.5506	55.6161	117.6591	162.8078	12.4382	69.1041	459912ae-ae3b-4066-8e8a-ca2842e82f41
30.7849	1804.2969	14.2394	367.984	23.564	1640.4227	45.8732	1261.2571	718.9055	67.7502	13.168	5928.8787	911.2297	15.2196	85.7238	24.9036	47.7198	40.468	139.3086	125.6892	353.3521	22.117	217.4508	59fe2b9f-da64-452e-a54a-245fbb6bf76d
33.1731	1437.1279	34.8717	517.3611	23.1538	1346.3154	48.8567	1263.1988	475.6861	103.7698	6.0844	10621.6899	529.0427	7.4785	134.4098	28.061	63.0587	38.0292	59.5792	131.9221	327.3419	9.4475	73.9201	52615511-71e2-4ed9-a56f-d470662ef5ef
72.1085	2278.8661	25.9779	766.482	61.7918	1381.9098	44.6579	1246.8319	952.961	121.5983	8.7416	15272.255	1342.2306	11.6397	258.6201	26.4567	181.8198	52.2301	240.4643	168.6085	185.0838	79.7346	78.2305	6ddaa57e-0b22-43e7-9c2b-6212af18b2f5
13.2443	611.3776	14.3114	227.3494	32.5696	571.0265	8.1085	418.4127	69.3557	28.6013	2.6522	474.5943	447.0887	17.3668	32.847	7.97	34.171	7.8699	23.3298	51.3469	73.9687	1.8184	21.7205	7a8db4d9-ddee-4f17-bf71-d33e43afaeab
34.8665	1555.8445	14.4684	379.316	81.1826	888.0887	51.0718	1177.3719	412.794	25.5521	10.5195	8793.6691	871.2553	32.4172	176.728	65.2402	68.153	33.372	117.2017	133.9982	177.2226	12.0031	142.3556	b594be41-26d7-4416-b694-ea33bf89b9ed
39.5167	1013.3841	23.977	448.9332	0.2591	893.8346	20.1362	1304.5254	392.6743	50.7574	7.5371	5940.7281	281.926	5.7303	36.0981	13.2679	28.5315	16.6137	42.6892	80.9164	43.0887	22.943	25.7655	2d667907-3666-4cb4-8629-6c20b4ef77b3
52.1001	1082.9922	16.8351	376.3279	6.639	688.4589	10.8427	1121.6005	738.4769	13.1639	19.4215	23834.8802	775.8558	10.358	76.3344	14.3721	27.5602	35.089	148.1708	124.8423	81.0125	7.4825	120.6403	00493cfb-cfcf-4994-b4f4-3f1ff94e21f8
74.8703	1810.2973	77.4521	898.1341	215.1317	818.376	62.7395	754.6902	916.5089	61.9231	8.4616	1171.6945	788.8622	15.7129	86.4825	10.07	51.4502	20.3731	47.1307	51.6667	34.2915	0.2867	39.736	0df563f3-af10-446d-bf7d-9c16c685aaa4
22.2776	1597.3927	36.7408	576.0544	481.096	1355.5466	55.1204	1283.0146	1540.1091	85.941	12.022	10929.6476	536.2523	3.2671	220.0949	29.2311	93.9124	45.1283	94.123	172.8415	288.0334	55.1459	114.5054	649d954a-847a-4698-95c2-dbb18582d864
49.1477	1219.7314	38.6893	327.5458	20.3535	1043.8501	35.9828	594.3203	289.4514	48.0304	3.6731	1626.8901	577.9402	7.879	46.0382	6.9044	82.2228	21.2152	64.5948	72.1644	12.6448	0.128	51.0051	b4dd9915-1bee-4a4c-8cfa-9bb5c8157243
22.937	1530.7302	22.7264	203.2967	4.6494	599.3167	10.5784	606.6444	59.184	51.5932	5.2077	958.6263	367.9381	7.665	78.257	7.1932	14.1034	9.3927	5.7416	55.4872	13.8937	0.4082	19.0093	c01bfd3f-c2ee-4a2e-abe1-c08def164e56
59.1035	1462.2308	22.8415	397.713	28.4732	686.8106	34.0186	1056.5585	823.74	40.7234	12.2534	7644.4786	664.2778	11.1179	92.3409	18.743	67.0293	30.4538	70.1915	84.5285	174.9543	17.4112	154.3783	73a49f51-4a65-4bfd-ab68-2003a3a2cee2
43.872	2039.9521	28.2305	699.3177	866.0053	1026.8818	44.2388	1652.1849	949.9984	187.4508	9.1271	6844.3308	430.1876	22.3223	74.1867	20.4889	83.0148	15.0926	63.8738	116.5253	43.8434	3.6361	122.7391	f58540cd-7ad0-4167-b984-3506713d5da1
34.7514	1537.2429	22.2024	301.9492	101.7189	1673.0275	9.8983	2546.8168	527.5983	122.8056	4.5565	9682.8694	370.0864	5.0569	54.5843	14.7788	16.0813	18.7693	31.3012	104.0711	63.4269	19.8846	52.3551	91fa8c2b-ee99-42ec-a0e2-088931d05c4a
52.1852	2022.5285	80.7755	390.4497	15.0055	1025.7457	33.0732	413.3683	497.0859	169.6368	8.4521	1904.7246	330.1105	9.8366	67.7236	18.5554	14.0819	12.0956	9.3141	88.7137	18.8511	7.0448	22.9805	e0cb075a-1270-482f-a8ae-d1fdcf6ba0f0
84.6265	2787.4538	62.9568	409.5346	72.2129	1347.1871	37.099	1119.3881	251.1153	56.8272	13.2311	9582.1273	2947.5369	27.0064	230.7889	34.6786	342.5922	26.0716	284.1234	203.6625	249.8276	26.197	42.7844	ccfa22c8-d440-460e-899d-98ce642effca
4.0482	1257.5232	7.6038	135.8511	41.9803	1054.9465	4.4679	1880.4761	317.6405	50.4473	6.1485	34667.3231	565.3468	3.4996	34.7929	49.193	66.1474	8.3777	32.7163	104.2531	60.2561	7.7498	89.2003	d9f2f627-8527-47be-bb59-fe7033c3499d
37.3234	1499.2656	13.5913	423.2712	32.8829	780.1946	19.5822	1576.8314	621.0997	62.8996	11.887	14450.8273	913.7352	9.6967	144.8593	34.1449	53.9891	45.5077	140.4795	164.1014	193.5878	19.1657	117.7409	c45e4ae1-3b59-491a-b0d3-e8560e0d42a0
79.1197	1870.9267	18.9975	339.6614	5.7445	697.8305	28.9337	2258.2613	929.0102	25.6545	12.3041	12249.8399	433.1981	11.4294	186.416	23.9762	39.0965	60.8323	169.61	142.1296	302.0307	15.4878	31.6305	568f568a-405a-4b79-a52b-a48b712cb4fd
173.6653	1735.6102	31.5554	969.7565	60.2203	777.748	81.3273	1706.8666	604.6244	107.6973	9.9387	3105.6107	1028.6711	6.8363	202.6792	15.8113	376.0874	37.8767	155.4982	122.839	238.1026	123.8584	131.0141	0d99adbf-a53d-4f67-8894-a906faa8cd0c
100.3111	1468.4247	42.9315	619.1266	90.2591	919.9082	22.2019	1997.1841	612.6707	118.2078	9.8358	6935.0464	635.2879	4.7163	74.2987	18.256	22.2483	35.7256	86.1744	100.4109	125.7843	0.4625	35.3105	c5cec55e-35d1-4203-9392-60aa8794534a
62.2003	1281.4337	32.1187	313.857	2.3301	744.9123	20.1721	1606.1076	225.9924	32.7452	5.7902	491.5917	328.8143	12.0889	59.9142	8.8339	27.6226	34.0658	26.9647	70.1716	23.6747	0.1925	34.6129	c261903e-b302-4e33-80f5-44ba910eaa47
41.7113	2298.3362	11.3698	774.8815	133.0979	650.8143	58.7352	2208.7876	1087.2531	11.1717	12.3248	9906.2141	762.6382	4.6331	220.3427	16.6751	136.8777	92.1376	168.701	83.6153	73.4731	1.4891	72.7842	73ba4949-9057-498b-80b5-8b6f70841a8e
38.962	2020.6727	32.1943	347.2436	65.7394	977.1818	7.2345	576.9223	127.2181	51.9128	2.9806	9842.8033	1299.506	6.4268	66.3554	26.1726	26.3597	5.9706	52.1389	80.6604	41.289	0.5461	34.3499	0302ccdb-2853-4679-be48-de365da40545
15.0657	2112.2325	74.297	256.054	33.2208	1030.2243	22.9986	562.9137	69.2182	25.7742	3.1545	5672.0933	323.3269	12.2785	32.3962	4.1967	82.1768	0.8184	1.0089	56.8967	4.983	0.0734	32.3738	36a551c6-a242-42fe-84d5-e1bbc40664e0
26.2499	1463.6462	18.3329	323.5598	14.5072	813.1732	53.7361	1003.1619	601.7939	36.4445	6.2374	13663.6133	916.8839	11.5598	204.258	15.0555	118.6181	20.1953	134.4845	146.132	512.4146	5.4365	182.1156	d7b647d8-f2bd-46b5-aa35-8b16b9eda800
22.2326	1293.4052	28.7699	389.3512	16.5213	1353.8912	16.9347	1759.0122	676.5317	52.8626	6.0076	10884.5547	664.9125	16.6224	57.9678	22.2259	69.2547	11.0801	56.0788	117.0838	189.7475	16.9918	27.5046	045ffab4-4408-4550-b46c-ba0b237bb00f
19.7439	781.6308	13.5769	345.3794	32.9981	842.5138	32.3624	660.6754	323.2339	47.7294	1.1379	2110.0278	361.5343	7.2686	47.2169	3.9927	22.7344	14.5056	5.3878	50.8796	24.4961	1.4797	23.6587	5c1e860e-a8c2-4dfc-aceb-d1bddb365edf
29.0826	1301.8691	11.2186	359.9428	67.5813	970.4698	32.9112	4267.0166	444.258	40.3667	7.2425	5210.1233	620.3537	4.6981	186.0675	21.7717	131.614	50.4663	84.6702	172.3988	88.0317	0.0	91.8646	48662a88-af04-490a-8935-09b76b69f398
59.0411	797.81	18.3919	294.9179	11.5356	789.627	61.7389	1561.4897	337.968	41.6002	9.0714	6718.7508	347.0058	7.3007	96.7236	44.9126	29.9259	98.39	173.0185	125.4602	286.9403	42.5789	46.0578	51d2bbc3-8240-458b-9feb-0d9808fa1646
