case_id,CD4_ENSG00000010610.10,TBX21_ENSG00000073861.3,LAG3_ENSG00000089692.9,ICAM1_ENSG00000090339.9,IFNG_ENSG00000111537.5,STAT1_ENSG00000115415.20,GNLY_ENSG00000115523.17,IL18RAP_ENSG00000115607.9,CD274_ENSG00000120217.14,CD80_ENSG00000121594.12,IRF1_ENSG00000125347.14,CXCL9_ENSG00000138755.6,CTLA4_ENSG00000163599.17,ICOS_ENSG00000163600.13,CXCL10_ENSG00000169245.6,HLA-DQA1_ENSG00000196735.13,PDCD1LG2_ENSG00000197646.8,HLA-DRB5_ENSG00000198502.6,CD247_ENSG00000198821.11,HLA-DOA_ENSG00000204252.14,HLA-DMA_ENSG00000204257.15,HLA-DRA_ENSG00000204287.14,HLA-DPB1_ENSG00000223865.11,HLA-DPA1_ENSG00000231389.7,HLA-DQA2_ENSG00000237541.4,HLA-DMB_ENSG00000242574.9,CCL5_ENSG00000271503.6,file_id
TCGA-UF-A7JJ,53.8322,3.9474,14.3849,40.9349,1.6206,330.8821,21.1258,3.3348,5.5799,2.2722,20.7908,75.8561,15.7367,7.5217,89.7241,103.1919,9.1347,204.4146,9.9244,24.4144,84.7927,2058.4223,155.3318,140.7487,19.3828,30.9542,155.2723,74e2bec2-e4f4-426a-bd87-21c5a16dcfdf
TCGA-HD-8314,81.735,2.2747,5.1215,22.6438,0.2988,171.6621,9.2044,1.5251,4.0522,1.5487,16.2726,141.9804,12.8096,5.4695,73.3772,113.8272,8.7048,699.5888,6.5935,26.2992,73.561,2341.2467,134.2155,206.7061,1.4272,27.3588,76.2872,1140cd49-2d5f-4830-a135-bb887567be41
TCGA-BA-A6DG,20.4795,1.2502,3.3975,75.0556,0.3942,35.039,17.9188,3.5408,22.9938,0.9657,18.2894,13.5075,6.0507,3.0403,21.6338,23.3551,8.7347,97.9077,4.2897,9.2192,32.2032,834.0465,57.7738,45.6146,38.6345,10.9304,58.7949,2f139a03-2848-4b7e-9c81-34fb5d4bf3bf
TCGA-F7-8298,17.5931,1.0784,6.2992,162.7288,0.8416,94.2637,32.1464,0.4581,26.5175,1.4802,22.2892,11.5657,6.9318,2.5834,45.7766,27.3756,13.5028,204.5512,3.0597,4.7147,23.5012,633.5443,44.4534,55.2395,10.1742,8.0761,90.5744,ee32d16a-2dd3-4b72-b504-a4824321e83e
TCGA-IQ-A61I,17.2684,1.3952,12.4839,91.8655,1.5962,167.9045,40.0162,2.4353,7.5534,0.5224,41.5416,38.0631,9.2227,5.5509,271.7409,84.3974,2.3217,225.8111,7.1245,9.8494,136.3331,2513.0769,172.0749,160.0894,3.9424,50.6029,140.7256,7332ea7f-d612-4e35-8317-78707b8025ed
TCGA-CN-A642,26.841,2.6544,16.9533,57.0225,5.9815,409.2485,28.7314,3.3726,13.8377,0.9233,71.5505,318.5253,7.0277,2.4919,683.3546,88.6419,9.2191,481.696,8.089,66.2187,270.9936,5202.7638,295.6197,413.635,175.7801,61.5994,156.9815,6d426248-0d0c-4a60-9f9d-ea8b77d9d8bb
TCGA-CQ-A4CA,38.4135,2.0278,41.0571,70.882,6.1537,323.5043,87.922,3.2817,7.5154,1.1834,71.956,383.9315,9.9495,5.031,2396.4119,68.7732,6.4411,978.8212,8.9163,38.5077,267.8392,5304.5263,257.9801,377.8188,92.263,39.2494,652.4755,4280c77b-0291-4c1f-aad0-78e3e710ba6b
TCGA-BB-4228,31.2272,0.8284,4.9589,212.1495,1.3468,112.126,12.3782,0.8707,8.5691,1.9036,11.8825,141.4032,5.1762,5.3487,449.3853,53.1474,4.3032,159.5636,3.942,10.6529,33.0348,1463.3202,92.2407,129.2228,84.0843,14.7022,119.0498,9936b58b-3328-4ef9-8085-cd611b2294f2
TCGA-P3-A5QE,64.9042,4.1262,18.9738,34.9946,2.2658,283.1748,19.5275,4.1144,23.2201,1.9777,70.0274,193.3508,27.9726,13.6181,833.0159,150.2616,9.7684,527.646,19.887,76.5014,124.3314,3579.3401,193.991,295.8838,277.6433,41.7789,223.5157,35f5a366-f3c5-42e4-a88e-fd489f71b2de
TCGA-CV-A45X,6.7605,0.1462,0.6458,10.7632,0.0905,44.9259,1.979,0.3696,1.2544,0.273,4.574,9.5102,2.2542,1.1047,21.6005,14.7498,0.6311,71.921,1.0056,2.8598,11.6379,266.9944,22.3596,24.5002,2.6695,2.6975,26.4764,c0d34a08-d870-45e2-94c5-24e45d1f1356
TCGA-CN-6017,80.6389,4.7482,38.4144,160.8511,3.2956,340.1376,85.801,2.9809,25.7821,3.4206,46.053,367.5251,11.7346,12.2331,755.1782,150.0759,21.2068,550.329,14.9768,40.1933,117.0718,3738.8071,263.7018,441.9576,89.066,32.1302,379.8611,810270f3-3560-4386-a7b9-bf10fa9fc0d4
TCGA-D6-A6ES,2.822,0.0,0.7715,5.2838,0.0,9.8502,2.761,0.1807,0.3522,0.1834,8.3358,0.621,2.2034,0.9983,1.5049,5.8932,0.022,102.8375,0.7438,2.0159,22.4753,165.4887,59.4016,8.4272,44.4692,3.0898,25.3798,92d56b65-353b-4fd9-8648-5a0013987361
TCGA-BA-7269,7.8857,0.3471,1.9874,6.0918,0.2926,22.2604,11.4282,0.3413,0.7885,0.2835,9.2923,5.4261,2.1759,0.7313,18.7376,7.8387,1.1862,63.1245,1.2421,2.7674,51.9988,313.6054,38.1875,16.1666,49.0162,7.9326,38.863,4c1a19bb-cfee-4556-9445-adfccd73c738
TCGA-CN-5358,97.1956,2.411,8.1169,80.7187,2.3181,157.7782,13.5681,1.7552,9.2934,2.6687,27.0421,142.2671,13.4992,12.0515,129.0972,55.3625,13.7882,591.6899,13.829,40.5166,85.7746,3272.5955,164.8372,287.5363,270.0749,27.2734,141.4054,7579dcb1-50fe-4ea5-b943-db0fb9f02afc
TCGA-D6-6823,10.3215,1.6623,1.3227,59.3606,0.2655,210.716,4.5526,0.9292,3.1196,0.629,14.5983,34.1208,2.4683,1.7814,39.0524,13.4401,4.495,119.3143,1.2639,4.6658,19.9223,401.7988,21.7084,34.9688,4.4735,3.8236,82.366,73c3420a-f453-47f7-9d80-ad0ddc8e4000
TCGA-BB-A6UM,21.0554,3.4781,33.1227,71.9206,6.6963,300.4109,47.9232,1.9693,29.9689,0.5824,132.3858,68.4763,10.838,6.986,1999.1958,83.8214,3.4976,453.3885,11.1335,60.8607,160.7165,2960.7834,182.1332,112.3004,22.6753,31.7651,250.3986,ac36ba69-2531-49d0-844a-ee1b20981a1a
TCGA-CR-7390,10.1314,0.0698,1.1391,42.1539,0.0,32.4227,0.6815,1.3178,2.2002,0.6462,8.3463,1.1502,1.2842,1.0681,0.9355,11.0286,4.4698,112.1734,0.9689,3.4004,9.0636,337.7016,17.051,23.8522,14.9115,2.2373,12.1814,39e5693d-d4b9-424d-83fa-c8a4bf0a02b4
TCGA-CV-5979,12.4628,0.131,4.0723,50.5306,0.2271,194.7074,16.4727,0.1623,1.5064,1.1128,9.9714,23.2094,2.1848,2.0915,195.503,12.0072,8.7925,69.4718,1.8067,2.604,14.2697,432.4375,24.5955,36.6391,16.8355,3.9945,610.3704,8a0f7072-476a-41b3-aaf9-8c053cbefdae
TCGA-CV-5977,7.8553,0.2568,3.9928,91.1881,1.169,210.2308,17.3899,0.1136,13.4729,0.6085,44.8268,194.5006,2.7091,1.9993,2159.9863,4.1625,21.4271,64.2855,1.387,1.5217,14.2317,422.6892,17.841,30.9624,24.1357,2.7328,702.7825,7cb360b5-2a40-406b-a991-8f8a5a4e22bd
TCGA-CQ-5330,101.0242,3.6336,61.1938,88.6681,4.0219,541.9117,35.5326,2.0527,27.294,5.7161,71.8297,1045.4558,17.5912,16.2814,1402.6974,159.4795,36.9246,391.9971,8.6025,51.1292,103.4023,3222.8809,226.509,272.2448,54.2145,39.5276,193.8007,1f9630f7-cd15-41ae-8030-ed36859710b2
TCGA-CR-5249,75.433,3.001,9.8963,136.106,1.5921,96.1021,18.2421,1.2258,18.2509,2.0746,35.6959,77.5739,8.3147,11.3318,96.2982,74.1761,7.5882,666.5189,16.1549,33.7684,80.9922,2601.9708,156.1807,229.3602,123.5131,29.8905,124.9123,a1db2ad7-c914-418f-9c8b-847cda90a64f
TCGA-CN-6995,38.6179,2.6058,29.172,139.1802,5.6484,459.8409,93.0622,1.2389,15.4676,2.1113,129.7354,249.2204,10.2232,9.3072,389.6562,113.0706,9.0887,353.7495,8.0439,136.8971,144.6929,3776.6374,248.1115,306.2892,37.9589,42.1564,322.933,23b668a7-cfdd-4785-ba3c-3af60184803c
TCGA-CV-7432,6.2568,0.2731,1.3354,78.9172,0.5465,211.5147,4.0362,0.093,6.162,0.3433,49.0373,54.2904,2.2163,1.6775,168.3109,6.5301,3.3788,37.8103,0.5058,1.1619,10.7235,402.4035,17.3411,20.7913,1.513,2.14,30.242,7a541f8d-3af9-4f94-9096-3c3953199f39
TCGA-UF-A7JD,18.1997,0.5866,3.4193,233.4197,0.4541,59.7484,38.3736,0.445,5.4622,1.164,14.368,10.3979,4.3689,2.0493,23.3095,22.3889,8.9099,165.872,1.4451,2.8416,31.3398,395.6803,29.8894,20.8967,3.9984,4.4828,25.5358,7ccb0411-d6a2-434e-847e-b4d65f2b1142
TCGA-CV-7091,25.5556,0.4864,3.6036,79.9712,1.3179,273.0728,5.3079,0.4484,10.1403,0.5299,18.3926,266.9682,6.5631,4.248,566.2845,22.987,7.6345,129.5124,2.9673,6.8186,38.4229,964.7164,38.612,77.0525,27.8046,6.5161,70.3076,e18bc3e3-1cfe-4d3e-a503-60272c802bdb
TCGA-CV-6960,15.2551,0.1327,0.5926,7.6364,0.0,31.5701,2.4232,0.1409,4.3239,0.065,4.9972,1.3119,0.3906,0.2649,2.312,14.8462,0.7733,89.7734,1.5886,6.0275,18.658,586.2578,40.7775,48.6312,11.705,4.077,10.6413,3a3344f6-76e1-43b7-9f23-591642400ae3
TCGA-CV-7407,65.0022,0.8097,9.4165,73.0901,0.6751,510.9746,24.8091,0.8453,25.1678,1.8489,68.2284,88.7499,8.1243,6.1962,216.0112,107.2687,13.1547,660.0777,10.8895,24.5783,78.9189,2135.3255,163.0659,166.1023,49.4176,17.2968,118.2016,cb33a073-f47e-407f-af93-92387244aa29
TCGA-CV-7243,7.0201,0.057,0.8002,37.3869,0.1236,110.7969,5.3396,0.0505,0.8504,0.3728,10.5037,91.391,1.6558,1.2334,118.3754,15.4152,3.6527,92.1086,0.7052,2.7163,10.9122,289.4533,24.103,30.0068,14.4792,2.9535,26.1355,e46b1407-7768-4914-a937-9fad62f0207b
TCGA-CV-5444,97.3397,1.9027,21.1624,67.3583,1.4222,397.9523,145.5783,1.3936,10.5652,5.5748,43.9209,336.4432,11.9917,8.9389,294.2559,138.9872,13.0305,663.9101,9.3928,43.8241,138.6037,4655.6643,270.4814,198.9568,23.2711,41.5733,106.9684,12f179d3-3dbc-41e5-9c8f-c1d170ffad55
TCGA-CR-7393,107.1583,2.4204,7.5332,48.5562,0.3407,142.3522,9.8573,0.9459,5.2224,1.2327,12.5713,55.8564,6.9019,10.0084,35.3934,93.2079,11.8411,313.2908,15.9138,44.0822,63.4248,2598.4084,168.916,301.103,112.4528,22.9674,161.616,9039aef0-3d43-4b37-8508-6135a2616cb5
TCGA-HD-7229,12.2754,1.0941,13.7979,100.352,3.1262,395.0202,32.9258,2.0247,44.9032,2.1737,49.4878,86.3375,7.5949,4.9637,239.3168,23.1581,78.3709,435.0855,4.2717,5.5827,38.1279,1023.8563,42.7239,84.2716,37.3374,8.0796,137.0347,46d1ac65-127b-4e7c-b7e0-ac720f06be1a
TCGA-P3-A6T6,4.1969,0.2456,2.0743,20.7534,0.0887,45.98,2.962,0.3985,1.2554,0.0,21.0385,10.7016,0.8535,0.4494,24.0492,4.3708,0.486,49.3384,0.799,1.9403,33.0007,351.8713,15.8224,18.5803,0.8106,5.2639,17.1309,f97ae484-c4fd-4253-896e-3e3f96471f05
TCGA-CQ-7065,2.7192,0.0777,0.2503,4.8508,0.0421,97.1888,2.7446,0.0172,1.2537,0.127,5.2776,1.5329,0.0477,0.0969,8.3758,3.4598,2.6209,31.9826,0.0758,0.5244,9.1463,124.9813,7.4897,7.4253,5.9457,0.807,4.0481,c8190f3c-3f74-4e88-add7-e82f5def2e63
TCGA-CQ-A4CG,10.8455,0.1918,2.9897,150.3065,0.1782,311.3382,13.0564,0.3638,16.2513,2.2838,36.0441,46.1449,1.4119,1.86,326.8226,12.5736,9.7025,113.1475,2.0508,1.7863,11.6189,318.0634,12.7156,23.5295,2.6151,2.7915,33.7864,95285ee2-cc8b-4f0d-b3da-ae146c1efca2
TCGA-CR-6477,63.3318,0.8403,4.5543,53.9376,0.2168,66.2722,1.7237,0.6375,6.8017,2.4847,12.6407,11.6037,10.8233,10.8437,47.8724,62.2042,7.5801,178.7816,4.7001,15.5837,45.1639,1331.9826,88.4671,121.5805,26.5847,12.2735,135.9451,4d2c5caa-ba0e-49ed-8c9f-2df4c857f4dc
TCGA-CV-6953,15.4619,0.4333,3.5267,11.8746,1.6547,34.6292,7.2519,0.2374,4.1397,0.6574,4.4146,59.3368,2.3789,1.6886,13.1824,48.674,2.6946,198.5661,1.6513,7.5526,18.7835,734.0978,58.6594,28.4736,18.9071,5.7176,43.2472,5312ceac-498e-497a-8000-6083e2214917
TCGA-UF-A71E,5.348,0.023,2.0924,9.4649,0.1494,88.9974,1.4452,0.3458,10.191,0.3943,9.4929,0.6773,0.8175,0.367,2.1562,6.801,1.7363,25.3359,0.7626,2.1485,8.0671,190.3783,17.1545,16.7601,18.9908,2.6677,9.4973,03a11c55-c144-4215-a996-391eed03cc80
TCGA-TN-A7HL,62.7934,8.085,65.958,78.8015,14.4904,140.9382,249.8316,4.9739,33.3289,2.5133,98.0635,189.7127,19.7621,5.1173,591.3395,63.5935,12.7068,617.9756,38.8933,26.3427,128.6903,2595.4245,321.5058,300.4959,331.1385,43.4936,998.8423,8d9e6ce7-fa00-46a9-b90f-a11b907bbe33
TCGA-CQ-A4CB,36.2569,0.6343,4.7216,185.2357,0.982,280.3989,5.9064,1.6305,10.6918,2.5662,27.9494,40.373,10.114,5.607,97.4995,54.1138,14.0177,569.7494,2.8104,12.3685,42.8184,1258.3726,79.7219,109.4329,1.7944,15.0039,712.8999,07f3248f-4c22-441e-8b7e-18a77064d984
TCGA-CV-7422,26.1316,0.747,6.8673,342.5063,0.8752,237.4457,12.0532,0.7504,57.0597,2.2927,39.58,49.7713,2.8974,3.6876,305.9783,38.0203,5.0773,218.9369,3.2449,11.5243,25.5726,729.7167,48.8655,65.5258,25.5166,10.8336,59.7132,b93f66c9-cf2f-4edb-bd2e-e59860d66845
TCGA-CV-6942,37.6125,3.5533,26.3873,42.6689,4.8071,191.5502,62.0489,2.275,38.358,2.5942,45.1703,292.0904,10.6647,6.9674,450.7358,80.9339,40.1211,627.9167,6.6743,20.7068,73.555,2022.1623,92.603,147.8642,18.6025,17.4379,282.879,405ee967-a2fb-401b-82d5-f029bc0b2e68
TCGA-CR-7399,119.7728,3.5344,37.8653,142.255,5.6407,238.4152,11.527,2.1656,59.9109,3.903,36.4922,876.3845,15.6264,10.4473,354.2319,280.9146,21.0655,1248.6367,16.5793,83.3753,117.0839,4294.7631,327.4712,210.9739,113.0362,42.2022,543.125,52b3f43c-5b7f-46ea-adf6-a9534eaedf6c
TCGA-CV-5971,55.9568,2.1041,8.3893,87.6107,0.9882,105.4168,88.0377,0.838,8.6947,1.2463,23.8484,76.102,7.5064,6.7204,352.7897,51.7388,8.2706,749.9981,6.401,24.7861,81.1152,1820.1766,133.0598,165.0456,88.5833,19.0977,101.8204,d76c021e-8c55-43cd-84ee-9785a323c29a
TCGA-BB-8596,58.7456,0.8595,2.8794,118.7017,0.0932,87.2824,4.3318,1.065,9.7214,2.0716,24.6134,36.0379,8.0128,3.3887,43.1087,82.7204,7.6538,240.7868,6.5439,28.0121,91.3243,1988.2734,138.2827,161.6036,4.1782,26.5829,54.0356,3db95dd2-ebc8-470f-9356-ab4e83f2e49d
TCGA-CV-A45P,3.5177,0.3162,2.3935,12.6232,1.1566,131.0943,10.4537,0.4897,4.1294,0.2745,12.1589,34.8728,2.7393,1.4794,92.5397,5.1327,3.5409,22.1618,1.2989,0.8848,11.59,239.9102,11.0867,10.1353,2.9532,1.7094,28.3437,622b94ac-8bef-4606-8dcb-5ec6eeba3dfe
TCGA-CR-7386,99.1628,1.728,17.0952,125.2278,3.4874,527.5465,25.0511,1.002,9.9949,4.1867,36.0271,282.3526,10.5983,11.2405,323.4142,179.5041,18.1692,1276.7894,9.1507,29.5216,91.5528,3863.9938,211.7392,469.7911,71.5027,32.1783,201.9107,0fc7262e-048c-4a70-b311-976db2f17c30
TCGA-CQ-6218,17.7697,0.6614,7.9828,28.4816,0.6249,294.9056,11.8488,0.4353,6.101,1.9536,20.7704,52.2724,4.3685,5.2472,658.2071,25.4373,9.1523,63.6058,2.7478,5.7726,22.4705,701.3928,40.1096,46.0582,6.5951,5.7516,350.8496,24ae1f53-f311-4e0f-9183-b88137a388a9
TCGA-BB-7862,16.7767,0.2083,1.4495,37.0337,0.5871,30.2201,2.5844,0.4794,3.1816,0.2893,13.893,20.7376,2.5043,1.4139,32.8117,9.4547,2.9682,83.6042,1.7352,2.3729,11.7619,306.4888,18.7454,24.9265,7.9516,5.5718,15.2859,23457939-bb98-4ffe-aa3d-c96099bab2db
TCGA-T2-A6X2,22.9789,1.3405,14.0271,35.5344,4.2266,424.1463,57.2192,3.0559,8.8256,0.7301,65.4365,413.9459,6.9262,3.4464,1074.9629,86.6644,10.0408,276.6516,4.2294,16.6357,60.6376,2143.8262,104.6738,183.7157,75.5508,19.2094,181.5412,4a71dd8d-e7d7-4444-bf25-e25bbc620d8f
TCGA-UF-A7JF,19.7084,0.4376,3.1622,18.5016,0.5022,20.5916,13.8838,0.4557,0.9048,1.8298,31.252,5.5316,3.9473,1.7216,15.8161,46.4396,1.2226,564.3033,3.1326,12.2545,88.4682,1480.0341,100.7976,115.2753,5.6547,17.0813,30.3853,3d948257-f335-43cb-95ea-d67eb7b170ab
TCGA-BA-A4II,17.318,0.9578,5.0765,50.6846,1.6203,86.5565,16.7637,0.5375,2.866,1.0878,15.1131,49.4376,7.45,7.2977,79.3761,29.5328,3.9585,62.0063,3.1465,5.7367,17.2035,594.8089,34.2882,47.2164,10.8928,6.0482,168.2093,46c9dffc-f049-4f48-a431-c9a77ac6ec63
TCGA-BB-7872,16.8737,0.4664,10.3393,72.8543,1.8774,629.6188,20.6632,0.7272,14.9858,1.633,42.4898,556.0273,7.1918,6.5612,1339.2418,38.139,14.0469,428.2259,3.714,9.8404,49.0666,1814.2342,73.4461,177.6292,59.0966,14.5963,274.7228,24bd3bd0-24c5-4db8-9e04-429c3c08015c
TCGA-CV-7245,28.0741,0.5952,1.0366,153.827,0.2508,30.4177,4.0449,0.834,3.5178,0.2296,38.2526,1.336,0.6084,0.3465,2.1791,14.1861,3.5331,83.1135,1.6244,12.5935,29.9645,562.4141,35.3856,60.2255,10.8046,7.4696,16.7623,e8933f08-7c25-4423-af0f-d5431a4da6a3
TCGA-CV-7247,5.476,0.0799,0.8577,66.7163,0.3896,75.5296,7.6219,0.053,2.6544,0.1632,14.1609,7.6329,0.5879,0.4784,8.6556,7.746,2.4574,85.3467,0.4938,2.2879,15.8937,246.9503,18.2812,14.1549,2.3731,2.5002,49.4516,6c56a4fa-cab5-43c1-9933-c267bf03003d
TCGA-BB-4217,59.0377,2.6981,8.4391,36.1374,0.4437,69.6419,9.5861,1.7127,5.5883,1.2162,15.5111,25.7932,8.582,9.1374,13.2191,93.3457,4.5792,193.5017,23.7562,56.9299,77.8796,2355.1294,178.2416,93.4908,90.5195,25.1369,89.8032,75b8e891-29bb-4993-b867-cf65aa85c8ed
TCGA-CN-A49A,5.018,0.0568,5.3865,25.3611,0.246,56.9957,4.2046,0.3014,5.6389,0.2086,14.1921,12.7873,0.4873,0.4531,21.6798,6.4821,1.8682,19.4852,0.4616,4.2595,11.7934,184.2958,14.2779,30.7891,9.7065,2.5673,10.0373,380b9900-16c1-4456-80b4-87faf8567fae
TCGA-CV-7090,88.5076,0.9951,25.2773,61.4096,1.7257,397.3012,21.8738,0.5284,10.3378,3.5308,32.7597,249.7485,8.6493,10.8973,449.4633,73.6919,17.1551,275.255,5.0694,13.2348,59.1455,1920.5992,107.2079,147.5696,28.2058,18.8166,367.0026,a40e6f8b-3e87-4a28-9e8c-c092a8d3bae8
TCGA-BA-5151,31.9939,0.58,4.1073,51.913,0.3067,225.1468,4.5338,2.0409,9.6004,2.1267,9.1384,27.721,5.1366,5.6198,77.7172,48.0023,7.7876,106.239,3.3141,6.0543,35.1762,1330.0642,46.4166,122.8503,12.2259,8.5011,31.2399,0bce5c44-d739-43d9-bee3-24e8e1a8c064
TCGA-UF-A7JS,13.7559,0.317,27.8036,4.8803,0.3817,37.3424,167.891,1.091,1.5755,0.7482,30.6803,5.6593,6.0054,2.2147,60.7461,13.3923,1.2926,232.0298,4.561,4.3133,39.4776,344.1863,69.9889,15.1521,19.8484,13.2482,1582.3756,84b980fe-ea6d-4834-be53-86a5ef747ffa
TCGA-BA-A4IH,27.8674,1.0048,13.3885,190.2168,3.2405,230.7007,6.7774,1.6051,8.3156,2.5228,37.8318,88.2384,11.3934,5.3814,543.293,38.9003,4.2853,298.5018,4.6726,54.1346,49.6022,2472.811,88.2813,98.4347,168.067,22.1879,54.7618,57160761-0a05-4e94-9205-719c5811aaab
TCGA-IQ-7631,17.4876,0.0163,0.2237,5.6634,0.0,12.2591,55.421,0.072,0.4265,0.0399,4.2411,1.6714,0.0799,0.0162,0.9091,2.1728,0.6325,37.6705,0.3707,1.404,6.7316,81.6468,9.2218,10.6676,4.4547,1.0745,6.3852,9adb359c-7196-4b9e-8cd7-b6b207521db4
TCGA-CV-A6JY,5.2644,0.2832,0.9287,4.4097,0.1674,35.7665,2.3065,0.1823,1.0364,0.1683,3.9879,3.035,1.2947,0.4111,4.7735,5.9595,0.4168,86.6062,1.0721,2.7797,9.8147,257.9754,16.6548,17.964,7.6012,2.1388,10.5941,1feab715-ee67-489f-bf47-af5079f2d875
TCGA-CN-6992,30.274,0.4431,2.7254,20.5251,0.3074,56.6254,0.9773,0.8157,15.0982,1.0137,12.5984,17.8297,4.1528,2.1407,17.582,24.6199,3.9986,127.1174,3.2642,7.5389,21.7136,730.3268,41.4146,70.7731,34.3702,8.5231,21.3866,b7670594-879a-44eb-b877-2439ec0f4511
TCGA-CR-6474,36.3474,0.4807,3.961,255.5883,0.5017,149.0506,47.381,1.0715,12.253,3.4474,15.9294,230.6538,6.814,8.6365,135.6758,19.2094,11.6265,216.223,3.6611,12.3201,32.6786,1248.0669,72.7096,87.9689,87.2868,9.7567,66.504,f1e725b6-9d4f-4951-815a-8f8331d0f875
TCGA-IQ-A61G,6.2557,0.2216,2.2083,23.7234,0.2402,105.5006,9.1076,0.0785,1.6145,0.9054,22.8957,3.835,3.3983,2.6988,86.9948,12.5181,1.6745,27.1808,1.197,1.43,9.9965,288.8327,29.7686,18.4716,12.3299,3.0899,95.2817,5475ae6f-f1d4-415e-80e4-66f2ddf4231f
TCGA-D6-A6EO,5.9317,0.4699,2.5447,67.6318,0.7086,277.1162,2.8163,0.8499,1.5667,0.434,13.915,10.3536,3.0074,2.2024,23.1419,5.657,2.2273,23.4696,55.8662,1.7487,20.1548,236.9059,12.6019,17.495,5.8856,2.7787,128.8756,a95ddac7-9b25-4bd5-912a-9fa6c537b10b
TCGA-BB-8601,1.6876,0.0345,0.9178,5.5628,0.0,19.0488,0.772,0.061,3.2596,0.3379,7.9913,0.3605,0.3805,0.4472,0.308,2.5764,2.3065,5.5009,0.2916,0.4312,2.6209,70.038,4.7126,2.1564,1.2411,0.7257,1.0261,71ebdd7f-ea9a-4b10-82ca-b0d2f6c0c7cb
TCGA-D6-6824,88.751,2.4632,7.1099,71.395,1.0101,217.7476,18.2764,1.9247,7.7139,2.3569,37.551,99.4765,5.3896,6.7332,116.6017,108.031,15.7844,354.3075,7.9709,36.9641,123.6452,3167.0144,155.5338,288.5099,36.9963,31.2029,219.9481,d9a379e4-3a0b-480f-9470-4b87cc8b8c09
TCGA-CV-7242,30.9922,2.1161,10.4909,53.0621,0.9391,149.9285,18.8332,2.1088,3.7691,0.8168,22.5497,83.7859,6.9695,2.744,87.2536,46.0643,3.7048,230.0994,7.2753,19.8452,69.7212,1559.748,87.0833,150.1779,99.6865,15.7015,161.0066,e91e778e-67af-4f3e-a5bf-f95fe29feeff
TCGA-CV-6950,15.2153,1.7919,3.7148,92.8192,1.2698,336.7735,24.4626,0.6252,35.6283,1.1965,24.8591,292.3588,3.0012,2.0809,131.5299,39.3676,46.6982,59.3767,2.1303,9.7106,28.0707,750.0968,52.6171,45.5517,24.2897,9.1086,65.1129,44d502d5-9e0b-4548-8ac3-e4a46b4bbb3f
TCGA-F7-A624,49.0143,12.5374,67.3854,154.0572,17.233,146.2886,90.1819,3.3883,65.1489,1.5498,63.5038,644.361,8.5673,3.6319,738.7552,191.3172,22.8394,2335.9645,12.0299,87.4728,207.9331,3941.9525,252.639,326.3747,0.4657,49.5479,494.8509,b3a80fbc-9066-4bc8-88f0-3f20d52f6489
TCGA-MZ-A7D7,1.9119,0.0942,0.8694,26.3071,0.1531,32.1343,1.5006,0.3958,4.392,0.4615,4.2819,12.5772,1.2416,1.1277,68.3102,2.5046,4.3446,17.0539,0.4289,0.8679,4.1929,178.5138,5.2536,9.0513,6.2298,2.0092,18.8377,704b983d-0e29-4b10-b00a-f0c2c87212a8
TCGA-CN-A499,40.5927,5.9474,34.0733,183.2532,13.3649,523.3962,87.9261,4.829,64.0314,2.7638,78.4466,1609.2442,12.0473,15.1943,7144.4718,50.8888,16.4608,327.1935,9.7463,23.2968,103.2446,2607.6064,110.3981,167.5372,16.2091,23.2713,303.6581,71b650a6-9849-47a0-8c8b-f0f639b75abe
TCGA-UF-A718,19.9067,1.0038,4.5045,99.9195,1.0657,166.1838,17.2595,0.9427,6.7151,1.0042,18.8461,37.8416,5.4778,4.7639,41.5996,32.8902,2.9186,246.5806,5.3453,9.1982,66.1277,2054.3892,72.6273,42.5093,83.6835,11.9832,42.1143,708b454f-2118-4040-a076-c9a41e50ed26
TCGA-CV-7423,12.5571,0.645,3.3386,15.1353,0.6095,87.544,12.0973,0.5562,3.8999,0.2027,18.3479,111.6783,1.8665,1.6673,236.9616,28.8077,1.089,117.5024,3.9284,5.8586,28.772,983.9907,72.1419,84.854,71.1399,5.6847,55.4364,be6dc660-6d65-443e-9865-432eea2ad1aa
TCGA-UF-A71A,6.207,0.1481,1.3359,4.7359,0.0803,53.3752,1.0846,0.0983,8.1157,0.363,5.1986,2.5699,0.1817,0.2587,2.5644,9.2215,3.3972,33.7477,0.1205,2.121,13.6928,211.9015,19.6,22.5074,7.9333,3.4978,5.6413,489bb150-5eb7-46af-9c6e-9881016b6ba7
TCGA-P3-A6T4,11.5318,0.4852,0.9212,20.1786,0.0554,169.3834,2.4858,0.904,6.543,0.4381,13.9866,15.7801,3.3514,1.0195,27.2679,11.0919,2.26,46.4376,2.2099,3.396,32.0515,483.4267,28.0849,30.774,18.2973,5.6959,19.8985,a8c8404c-f376-4d3d-bf50-2e1aac8d3afc
TCGA-CV-A6JU,10.5342,0.3595,10.4996,51.3831,0.052,61.7946,32.7481,0.5303,0.9649,0.4895,11.0575,5.9474,2.2638,2.2248,12.5295,30.5846,0.9572,192.8725,1.4816,4.4815,134.7681,1053.2207,97.9148,89.8083,4.4878,15.3026,28.7924,6d07e0d3-5fcb-42a2-867f-34e6d59a1892
